"CustomerID","PurchaseDate","PurchaseValue"
18022,2010-10-22,2.95
12539,2011-01-27,23.25
14680,2011-07-27,145
12836,2010-06-06,15.9
15240,2009-12-05,15.3
13093,2010-08-29,61.2
16931,2011-11-20,6.68
16806,2011-08-28,19.5
15123,2011-12-02,20.4
16918,2010-02-11,1.45
15059,2010-04-18,11.8
16485,2009-12-06,44.52
13512,2010-05-05,12.6
17340,2010-03-21,5.95
14396,2010-08-01,2.5
16440,2011-10-04,8.85
12856,2011-12-02,1.25
17231,2010-01-18,9.75
17677,2010-04-30,17.85
17841,2010-10-12,0.85
17783,2011-09-28,5.04
16554,2010-03-25,31.8
14210,2010-05-19,46.5
18118,2010-11-23,0.55
14968,2010-09-07,3.75
14189,2011-03-29,6.6
13564,2010-05-16,12.75
15570,2010-05-19,13
15792,2010-03-31,15
14085,2010-12-06,7.8
17813,2011-11-01,4.25
16735,2010-03-07,35.76
13756,2010-01-20,8.85
12489,2011-01-07,17.7
15484,2011-11-21,61.2
17552,2010-05-14,-7.25
16374,2010-11-02,3.75
15965,2010-12-07,17.7
15727,2011-01-12,15
17239,2011-01-31,30
14472,2011-02-27,1.7
17198,2010-12-03,1.25
13406,2010-03-18,79.2
15932,2011-09-12,20.4
13148,2011-07-29,9
14336,2011-05-04,18.72
18004,2010-12-12,1.65
18027,2011-09-02,0.85
15834,2011-09-30,7.5
14639,2010-10-27,15
16394,2011-09-21,-0.42
18109,2010-10-18,1.3
14691,2011-09-29,42.48
13034,2010-12-05,15
16493,2010-03-26,2.1
17962,2010-06-08,2.95
15571,2011-11-06,4.16
14399,2010-05-26,7.9
12427,2011-10-10,24.9
12623,2011-03-08,39
14858,2010-07-22,15.6
16558,2011-09-22,9.96
16374,2010-09-13,6.6
13772,2011-09-04,6.2
15796,2011-02-10,17.85
13542,2010-11-28,7.95
12388,2011-02-07,19.8
18161,2011-10-06,27.04
17230,2010-12-15,31.9
15039,2010-01-26,12.7
14455,2010-08-01,2.1
16672,2011-08-04,70.2
12832,2011-09-02,19.8
12383,2011-01-12,15.3
14535,2010-02-24,7.95
14961,2011-09-19,19.9
13479,2011-05-25,-9.95
14667,2011-07-18,15.9
17799,2010-03-19,1.25
17769,2010-11-21,15
15351,2011-09-21,14.85
12705,2010-09-30,22.5
16033,2011-08-16,4.15
14606,2011-04-06,3.9
17511,2011-02-22,377.28
16634,2010-01-28,-15
16847,2010-03-31,15
15031,2010-06-18,1.25
16141,2010-10-18,15.6
17644,2011-09-22,19.92
16201,2011-08-22,20.8
16043,2010-11-22,60
15547,2011-09-18,13.52
17969,2010-12-13,2.1
15498,2011-04-15,7.8
17426,2010-04-08,15
14324,2010-10-26,13.5
15311,2011-02-23,11.9
14426,2011-11-01,19.8
13440,2010-09-14,26.1
17350,2011-10-25,17.7
17594,2010-09-16,15
14367,2011-09-25,16.5
15521,2011-07-14,15
15827,2010-07-15,17.7
15898,2010-12-06,12.45
13527,2010-10-17,17
12748,2011-05-06,2.55
17873,2010-05-27,13.75
17511,2011-11-09,163.2
17463,2011-06-20,-5.9
12476,2011-04-19,20.4
14902,2010-06-04,15.3
14411,2011-02-02,59.8
13103,2011-10-31,23.4
15506,2011-11-17,8.25
14606,2010-05-17,16.8
14113,2011-11-17,13.2
14298,2010-10-08,122.4
16170,2011-04-19,19.8
14546,2011-09-23,9.9
17596,2010-05-23,5.04
14828,2010-03-10,72
15382,2011-05-13,9.9
12789,2011-10-05,16.95
13098,2011-04-06,15.3
18025,2010-10-29,31.8
13039,2009-12-17,15.9
12725,2010-12-03,17
15039,2010-12-14,2.95
17402,2010-12-05,271.2
17289,2010-04-09,2.55
15700,2011-06-19,5.9
17808,2010-05-07,1.3
13015,2010-04-15,20.16
18139,2011-11-22,34.8
16906,2010-05-13,5.9
15397,2011-02-23,17
16030,2011-02-03,13.2
17961,2009-12-04,1.05
17870,2011-11-25,0.78
14646,2011-03-29,100.8
16686,2011-10-23,7.65
15730,2010-10-04,15.9
17586,2010-03-30,10.2
16594,2011-09-25,1.65
14410,2011-03-28,-9.9
15278,2010-02-12,25.2
14625,2010-09-16,-2.95
13871,2011-06-30,12.48
16735,2011-04-14,10.08
14159,2011-07-18,0.75
16607,2010-05-20,14.85
12748,2011-09-06,1.65
17602,2011-01-19,1.68
17068,2010-10-21,4.95
14713,2011-06-06,4.95
14909,2010-02-14,17.4
15623,2010-01-19,22.5
14911,2011-09-27,30.6
16265,2011-10-27,15
12682,2010-10-11,14.75
16442,2009-12-13,9.9
14911,2010-01-07,30
14755,2011-05-16,16.5
13136,2010-11-29,17.4
13110,2010-01-18,8.5
17858,2010-12-05,1.65
15249,2011-03-28,35.45
15987,2010-11-25,1.25
12986,2010-06-25,17.7
12876,2011-05-27,26.4
18084,2010-11-16,307.4
12471,2010-04-14,30
17690,2010-10-27,19.95
15498,2011-01-05,20.4
13319,2010-09-29,25.2
13015,2010-04-26,15
15039,2011-07-08,0.55
14206,2011-04-14,11.7
17841,2010-02-14,2.1
18122,2011-09-16,4.2
16813,2011-08-18,4.95
16942,2011-04-26,10.85
15910,2011-09-01,3.3
16330,2011-08-19,3.25
17861,2009-12-10,4.2
13089,2011-10-19,50.4
16067,2010-05-26,16.5
15539,2011-12-02,10.2
14725,2010-06-23,1.65
17690,2011-01-17,10.5
13571,2010-06-09,5.1
13425,2011-06-24,16.6
14354,2011-11-09,23.4
15467,2011-11-30,7.5
16928,2010-09-10,2.5
17444,2011-06-20,29.7
16362,2010-09-28,30.6
17732,2010-11-18,20.4
16367,2010-11-21,5.2
13797,2010-03-02,5.04
13752,2011-05-15,9.9
13166,2011-03-01,30
17764,2011-05-12,3.95
14291,2010-05-20,10.2
17138,2010-03-09,5.04
14535,2010-05-07,2.1
17675,2010-09-20,50.4
12517,2011-06-02,8.32
13709,2010-01-11,40.05
15666,2010-08-24,7.95
16359,2011-12-02,15
17790,2011-08-11,8.25
17238,2010-08-03,4.2
13644,2011-08-26,30
14936,2011-10-05,33.2
13313,2009-12-02,5.32
14291,2010-03-28,20.1
12714,2010-01-08,64.35
14138,2011-10-07,13.2
15432,2011-11-16,12.6
15547,2009-12-06,15.3
16877,2011-11-27,8.4
14297,2011-10-10,17
12733,2010-11-15,5
17114,2011-06-26,8.5
14282,2010-11-21,17
16005,2011-11-27,2.08
12921,2011-01-05,19.5
16904,2010-12-07,8.85
17433,2010-11-19,8.85
15429,2011-11-13,15.9
13093,2010-05-02,12.6
17218,2011-12-05,8.4
13851,2011-02-24,15
17841,2011-10-10,1.25
12471,2010-06-29,17
17841,2011-05-10,5
15215,2011-09-04,19.9
17699,2010-08-20,13
13576,2011-01-11,-4.2
17612,2011-10-17,9.36
14800,2011-08-22,5
17085,2010-05-30,2.5
15005,2010-04-08,1.7
16546,2010-09-23,40.8
14461,2010-07-28,27.04
17920,2010-12-01,13.95
17032,2010-04-15,15.3
12682,2011-09-19,16.6
14156,2009-12-03,23.4
13330,2010-02-23,5.04
15796,2011-05-23,19.8
17799,2010-08-10,3.3
15091,2010-02-03,15
15996,2011-06-27,2.5
14723,2011-11-03,3.8
16920,2010-10-24,8.5
17481,2011-11-03,14.85
17469,2011-08-23,19.8
15555,2011-09-22,5.9
12539,2010-09-15,15
16992,2010-06-21,17
16370,2011-08-14,8.32
16814,2010-10-12,15.3
16382,2010-10-27,5.9
16701,2009-12-01,17
14040,2010-10-31,15.3
16777,2011-03-27,4.9
13634,2010-09-12,8.85
17838,2010-08-16,70.8
17865,2010-07-21,17.88
17015,2011-09-29,19.8
16293,2011-09-15,-8.5
12841,2010-07-25,12.5
17146,2010-04-25,3.4
15719,2010-09-06,9.95
15127,2010-07-08,5.04
16208,2011-10-26,4.2
16942,2011-07-26,6.24
14159,2010-11-25,1.25
14204,2010-06-21,2.95
16253,2010-06-16,20.4
15633,2010-03-04,16.5
13126,2011-10-26,14.85
17744,2011-12-06,6.32
15311,2009-12-22,20.4
12841,2011-12-05,1.25
13230,2010-08-12,25.5
15732,2011-05-11,16.5
17841,2011-01-30,1.95
14850,2010-05-20,6.6
15980,2011-09-12,46.24
12631,2010-09-09,5.04
15360,2011-10-31,50.4
16531,2011-11-02,12.48
15167,2011-01-23,3.3
14475,2011-06-08,-4.98
13871,2011-10-25,19.9
12542,2010-04-14,-12.75
16525,2010-03-09,152.64
16060,2010-11-04,76.5
13468,2011-02-10,39.6
16350,2010-11-03,-6.45
13004,2011-02-15,15
17511,2011-05-04,145
15129,2011-06-14,35.4
16463,2011-11-18,4.8
17288,2010-11-14,5.04
14675,2011-11-23,0.42
15611,2011-08-28,35.7
14646,2011-06-20,1.25
16835,2010-12-01,12.6
17136,2010-02-15,17.85
14651,2010-11-10,10
13826,2011-06-16,19.9
14156,2010-10-06,10.2
15061,2011-03-23,42.5
12731,2010-09-23,30
14403,2011-04-06,102
16843,2011-09-05,79.2
13745,2010-06-11,5.04
13069,2011-04-14,-6.72
12567,2011-11-17,17.85
15856,2010-09-10,50
17139,2010-01-11,59.5
17469,2010-04-12,15.3
15311,2010-03-02,1.25
17340,2011-11-10,24.96
17766,2010-11-23,14.75
16600,2010-08-13,15
14159,2009-12-03,2.5
13141,2011-09-16,71.4
14387,2011-09-26,15
16919,2010-10-11,4.47
16918,2009-12-03,15.8
14709,2011-07-13,16.5
13703,2010-10-22,-6.75
18064,2010-07-25,20.4
14156,2011-10-21,214.2
17137,2010-10-19,19.8
14088,2011-06-02,51
15498,2011-12-07,17.4
15203,2011-05-25,10.5
13206,2010-05-11,2.28
14194,2011-09-25,20.8
13381,2010-02-16,15
16744,2011-07-17,2.95
14439,2011-01-24,67.5
13089,2010-03-17,11.8
13397,2010-04-01,34
14911,2010-02-15,7.8
17169,2010-05-10,15.3
17274,2011-11-04,26.56
12748,2010-05-09,2.1
13680,2009-12-09,8.85
13382,2010-10-07,12.5
16940,2011-06-23,11.7
15579,2010-10-08,1.49
15425,2010-02-14,2.2
14159,2010-07-12,1.7
16332,2011-07-11,30
12578,2010-11-19,35.4
12835,2010-08-12,1.65
14978,2011-01-13,15.9
12748,2011-09-30,3.3
14170,2010-11-09,0.85
17774,2010-08-24,6.6
16710,2010-12-06,9.9
13047,2010-05-24,17.85
16065,2010-12-09,1.95
14606,2011-12-06,2.5
13093,2010-01-11,15
17644,2011-08-11,15
12491,2011-11-01,17.7
17897,2010-12-07,3.75
17804,2010-06-25,2.95
13282,2011-11-21,15
12682,2010-11-09,35.4
18223,2011-07-19,118.8
12731,2011-05-11,29.7
12749,2010-07-06,15.3
17238,2010-05-27,1.95
13233,2010-10-15,13.68
13081,2010-03-10,10.2
15880,2010-12-05,1.25
16271,2010-12-16,7.5
15365,2010-11-01,30.6
13174,2010-03-05,2.95
14135,2010-12-02,10.2
13842,2010-05-04,17.7
18077,2009-12-07,19.8
17491,2011-09-05,67.5
16470,2010-11-08,3.25
15311,2010-09-28,139.8
12749,2011-08-11,-5.78
17241,2010-03-30,21.8
16021,2010-06-13,2.1
17163,2010-09-20,15
13760,2010-10-31,8.85
15639,2010-04-13,10.5
16161,2011-05-25,15
16005,2010-10-25,3.75
12433,2010-12-01,50.4
14110,2011-05-03,16.5
13077,2010-04-29,20.25
13611,2011-09-11,10.08
15676,2011-11-04,10.2
14496,2010-12-01,102
17323,2011-06-26,3.75
16232,2011-11-07,-7.65
15039,2010-11-29,5.9
14498,2010-10-13,1.26
17515,2010-07-19,13.5
13263,2011-10-11,9.9
16791,2010-11-21,1.7
12678,2011-08-31,99
14534,2011-03-15,2.5
16252,2010-12-08,-17.7
15783,2011-11-29,15
13078,2011-10-06,15
13089,2011-05-03,35.4
17113,2010-04-22,-15
13516,2011-11-18,15
12892,2010-11-08,15
14160,2010-01-10,70.8
14866,2010-10-14,111.6
17702,2010-11-04,17.7
13539,2011-04-13,14.85
14210,2010-08-26,15
13301,2011-08-28,9.95
12904,2011-11-21,51
14754,2011-10-26,9.96
14755,2010-07-01,15
16438,2011-10-27,5.45
17126,2011-07-10,1.25
17511,2010-12-01,198
13983,2011-10-31,290
12749,2010-11-19,-8.95
13453,2010-11-02,25.5
17043,2011-03-18,4.2
17758,2011-07-10,5.9
17449,2010-11-17,11.55
13821,2010-11-11,3.9
15742,2010-03-30,9.95
16710,2009-12-06,5.9
14790,2011-11-23,29.88
15376,2011-08-14,7.5
13291,2010-08-12,16.5
17180,2010-06-10,2.2
14646,2011-09-13,120
16955,2011-06-08,16.35
14911,2011-07-31,15.3
17389,2010-06-30,52.5
14911,2010-06-17,19.8
15121,2011-02-24,14.85
15039,2011-06-08,7.95
15060,2011-12-01,0.42
13584,2010-07-29,1.95
16292,2010-06-13,12.75
12562,2010-09-30,19.5
13823,2011-11-21,81.36
17675,2011-11-02,60
15369,2010-08-04,118
14258,2010-11-09,81.36
14911,2010-12-20,-25
14680,2010-02-15,14.85
15953,2010-11-10,6.75
17511,2010-12-07,-21.9
13888,2010-05-13,9.9
17883,2011-12-06,2.95
12545,2011-03-25,17.4
12380,2011-09-22,16.5
13488,2011-10-27,12.5
14465,2011-02-10,148.5
12931,2010-11-11,4176
17841,2010-04-09,9.95
12523,2010-05-06,90
13157,2010-08-22,29.7
14719,2011-10-10,4.2
16029,2011-10-11,-174
15985,2011-04-17,25.2
14038,2011-07-18,16.5
13881,2011-11-01,204
17243,2010-11-14,10.2
14527,2011-07-14,5.9
16014,2010-10-27,4.95
17132,2010-08-08,13.5
12931,2011-08-31,-182.7
13137,2011-02-04,0.85
14110,2011-08-12,16.5
17849,2010-08-16,38.25
12748,2010-12-05,4.25
14535,2011-10-10,1.26
13648,2010-08-25,10.2
16705,2011-10-31,75.6
12841,2011-10-27,1.65
15429,2011-09-25,5.9
14466,2011-06-05,17.4
13243,2010-09-16,2.95
17017,2010-12-02,39.6
14443,2011-10-17,30
15192,2010-05-13,10.08
13481,2011-10-25,16.5
15819,2010-06-21,19.5
15552,2011-05-06,2.95
13089,2011-04-05,11.9
18268,2010-04-27,10
15916,2010-12-08,-12.75
16859,2010-07-07,20.4
14898,2011-07-28,1.9
14911,2010-09-27,152.64
17381,2010-11-09,216
17076,2010-12-10,15
13901,2010-04-15,21.3
12753,2011-07-27,18.72
18145,2010-11-22,15.9
12794,2011-09-02,13.2
15402,2011-05-27,11.9
17238,2011-03-28,2.5
15523,2011-09-16,19.8
12668,2011-03-25,17.4
15719,2010-11-23,1.25
15503,2009-12-13,1.65
17961,2009-12-22,5.9
12931,2011-08-11,264
15033,2011-12-05,0.78
15422,2010-02-07,9.9
17589,2010-07-05,5.85
12407,2011-07-06,6.72
15203,2010-04-29,5.04
16327,2010-01-22,29.7
18096,2011-10-07,2.9
15615,2011-08-18,17
14593,2009-12-09,3.9
12910,2010-03-28,46.8
16704,2010-02-05,4.2
15422,2010-05-18,11.9
14769,2011-12-07,17.4
14713,2010-07-29,5.04
12476,2011-12-08,-24.75
13854,2010-02-22,45
15483,2010-09-19,0.85
14584,2010-03-19,1.1
18172,2010-08-29,59.7
13663,2010-03-03,10.2
12720,2010-10-24,8.5
17512,2011-03-24,19.8
15963,2011-11-20,14.85
18049,2010-09-28,8.5
13137,2011-07-24,2.95
16710,2010-03-28,7.25
13662,2011-09-15,10.2
12731,2011-01-31,475.2
12925,2011-12-05,15
13078,2011-04-01,-11.9
15334,2011-07-06,2.2
13081,2010-11-16,15
15787,2011-11-13,1.25
17722,2011-06-03,15
14606,2010-08-23,8.5
12752,2011-09-19,40.8
15020,2010-11-25,20.4
16348,2010-10-05,4.25
13908,2011-03-08,15
17920,2010-03-14,162.72
15632,2011-08-10,14.85
17346,2010-11-15,1.25
15078,2010-10-07,38.25
17585,2011-06-22,5.04
12583,2010-11-19,166.6
16014,2011-02-21,2.1
14713,2011-01-20,35
15601,2010-03-04,30
17667,2010-05-04,-27
13767,2011-09-19,177.6
17221,2011-11-03,2.95
17596,2011-07-26,21.45
16340,2010-06-06,3.48
13379,2011-11-13,2.55
16670,2011-06-20,14.85
18257,2011-08-17,14.85
13798,2010-08-23,-2.9
17659,2011-10-11,23.4
12748,2011-12-08,0.42
17092,2011-08-05,5.85
14389,2011-01-25,-1.95
18075,2010-09-14,20.4
17738,2011-07-14,17.25
13742,2011-06-13,26.56
13983,2010-01-14,17.7
16978,2011-09-23,12.45
13552,2010-10-07,15
16787,2010-03-28,3.75
16714,2011-01-26,19.8
13108,2010-12-02,12.5
17757,2010-08-12,11.25
16187,2011-06-23,13.2
12590,2011-05-12,122.4
17059,2010-01-26,6.75
14004,2011-09-22,17.7
12740,2011-10-07,16.6
17841,2011-05-16,1.1
13670,2011-09-25,30
12471,2010-06-07,23.4
12583,2011-09-30,76.2
16539,2010-10-07,15.6
12932,2010-06-06,13.6
12700,2011-10-05,15
13731,2011-04-07,20.28
14276,2010-10-28,16.5
13098,2011-06-16,39
13208,2011-05-17,11.8
15039,2010-08-01,35.4
16657,2011-11-16,1.65
15769,2011-02-14,330
16011,2010-12-12,35.4
14702,2010-09-30,5
14911,2010-01-21,50.4
12739,2010-11-10,23.4
12417,2010-10-25,15.9
15449,2011-11-13,19.8
15005,2010-05-20,8.85
16156,2011-05-17,24.96
16999,2011-11-16,179
15715,2010-03-30,10.2
16912,2010-09-16,44.94
13767,2010-06-06,20
18235,2011-09-29,10.2
12976,2010-02-12,9.9
17865,2010-04-21,17.4
17920,2010-04-11,10.65
14031,2009-12-11,118.8
18041,2010-02-25,10
13881,2010-05-11,41.04
12965,2011-09-11,3.3
15078,2011-08-19,20.8
18069,2010-02-28,5.04
18136,2010-10-26,15.9
16765,2010-11-22,1.25
17015,2011-06-07,4.95
17811,2011-11-21,5.78
14375,2011-06-07,1.69
17841,2011-07-06,1.65
17841,2010-07-02,0.55
17949,2011-06-30,877.68
17884,2010-08-19,3.75
15939,2010-11-30,61.2
17050,2010-01-26,25
13480,2010-01-29,17
16109,2011-05-05,20.16
18144,2010-10-08,33.9
13118,2011-02-24,-4.47
16105,2011-04-05,15
16906,2010-10-07,23.4
14413,2010-10-25,1.25
17373,2010-10-17,15
16639,2011-11-08,35.4
14686,2010-10-21,12.75
14129,2010-05-09,15
